KEY,DATE,TARGET ROOM,ROOM EXAM CAPACITY,TOTAL STUDENTS,COURSES MERGED,UTILIZATION
23/12/2025_09g30_2,2025-12-23,H6-802,120,40,MT1003(40),0.3333333333333333
23/12/2025_09g30_2,2025-12-23,H6-810,120,40,MT1003(40),0.3333333333333333
23/12/2025_09g30_2,2025-12-23,H6-811,150,40,MT1003(40),0.26666666666666666
23/12/2025_09g30_2,2025-12-23,H6-205,117,40,MT1003(40),0.3418803418803419
23/12/2025_09g30_2,2025-12-23,H6-113,129,40,MT1003(40),0.31007751937984496
23/12/2025_09g30_2,2025-12-23,H2-406,156,40,MT1003(40),0.2564102564102564
23/12/2025_09g30_2,2025-12-23,H2-206,156,40,MT1003(40),0.2564102564102564
23/12/2025_09g30_2,2025-12-23,H2-207,135,40,MT1003(40),0.2962962962962963
23/12/2025_09g30_2,2025-12-23,H2-301,156,40,MT1003(40),0.2564102564102564
23/12/2025_09g30_2,2025-12-23,H2-302,117,40,MT1003(40),0.3418803418803419
23/12/2025_09g30_2,2025-12-23,H2-304,93,40,MT1003(40),0.43010752688172044
23/12/2025_09g30_2,2025-12-23,H2-306,156,40,MT1003(40),0.2564102564102564
23/12/2025_09g30_2,2025-12-23,H2-307,117,40,MT1003(40),0.3418803418803419
23/12/2025_09g30_2,2025-12-23,H2-401,156,40,MT1003(40),0.2564102564102564
23/12/2025_09g30_2,2025-12-23,H2-403,93,40,MT1003(40),0.43010752688172044
23/12/2025_09g30_2,2025-12-23,H2-404,93,40,MT1003(40),0.43010752688172044
23/12/2025_09g30_2,2025-12-23,H6-109,80,40,MT1003(40),0.5
23/12/2025_09g30_2,2025-12-23,H6-110,80,40,MT1003(40),0.5
23/12/2025_09g30_2,2025-12-23,H2-407,84,40,MT1003(40),0.47619047619047616
23/12/2025_09g30_2,2025-12-23,H6-214,80,39,MT1003(39),0.4875
23/12/2025_09g30_2,2025-12-23,H6-206,80,39,MT1003(39),0.4875
23/12/2025_09g30_2,2025-12-23,H6-210,80,39,MT1003(39),0.4875
23/12/2025_09g30_2,2025-12-23,H6-212,80,39,MT1003(39),0.4875
23/12/2025_09g30_2,2025-12-23,H6-208,117,39,MT1003(39),0.3333333333333333
23/12/2025_09g30_2,2025-12-23,H6-306,80,39,MT1003(39),0.4875
23/12/2025_09g30_2,2025-12-23,H6-112,80,39,MT1003(39),0.4875
23/12/2025_09g30_2,2025-12-23,H6-213,80,37,MT1003(37),0.4625
23/12/2025_09g30_2,2025-12-23,H6-310,80,37,MT1003(37),0.4625
23/12/2025_09g30_2,2025-12-23,H6-312,80,35,MT1003(35),0.4375
23/12/2025_09g30_2,2025-12-23,H6-313,80,35,MT1003(35),0.4375
23/12/2025_09g30_2,2025-12-23,H6-411,80,32,MT1003(32),0.4
23/12/2025_09g30_2,2025-12-23,H2-305,63,31,MT1003(31),0.49206349206349204
23/12/2025_09g30_2,2025-12-23,H2-402,63,27,MT1003(27),0.42857142857142855
23/12/2025_13g00_1,2025-12-23,B4-406,108,107,"TR3135(42), CH4085(37), CI1003(28)",0.9907407407407407
23/12/2025_13g00_1,2025-12-23,B4-305,80,65,"CO3143(34), CH3049(31)",0.8125
23/12/2025_13g00_1,2025-12-23,B4-302,60,50,"ME4201(31), EE3403(19)",0.8333333333333334
23/12/2025_13g00_1,2025-12-23,B4-303,60,60,"CO3143(30), EE3403(30)",1.0
23/12/2025_13g00_1,2025-12-23,B4-401,60,50,"LA1009(30), ME4201(20)",0.8333333333333334
23/12/2025_13g00_1,2025-12-23,B4-405,60,52,"LA1009(18), AS3105(17), EE4053(17)",0.8666666666666667
23/12/2025_13g00_2,2025-12-23,H6-811,150,150,"EE3077(56), AS3105(55), LA1009(39)",1.0
23/12/2025_13g00_2,2025-12-23,H6-516,114,99,"CI4165(54), ME4201(45)",0.868421052631579
23/12/2025_13g00_2,2025-12-23,H6-506,105,102,"TR3135(43), LA1009(43), IM1015(16)",0.9714285714285714
23/12/2025_13g00_2,2025-12-23,H6-208,117,111,"LA1009(43), CH4085(40), AS3015(28)",0.9487179487179487
23/12/2025_13g00_2,2025-12-23,H6-308,144,130,"LA1009(41), CH4085(40), EE3133(26), ME3207(23)",0.9027777777777778
23/12/2025_13g00_2,2025-12-23,H6-311,135,115,"LA1009(40), CH4085(34), CH3049(21), CH3403(20)",0.8518518518518519
23/12/2025_13g00_2,2025-12-23,H6-305,129,40,LA1009(40),0.31007751937984496
23/12/2025_13g00_2,2025-12-23,H6-210,80,40,LA1009(40),0.5
23/12/2025_13g00_2,2025-12-23,H6-206,80,40,LA1009(40),0.5
23/12/2025_13g00_2,2025-12-23,H6-201,120,40,LA1009(40),0.3333333333333333
23/12/2025_13g00_2,2025-12-23,H6-205,117,40,LA1009(40),0.3418803418803419
23/12/2025_13g00_2,2025-12-23,H6-110,80,40,LA1009(40),0.5
23/12/2025_13g00_2,2025-12-23,H6-109,80,40,LA1009(40),0.5
23/12/2025_13g00_2,2025-12-23,H6-212,80,38,LA1009(38),0.475
23/12/2025_13g00_2,2025-12-23,H6-213,80,32,LA1009(32),0.4
23/12/2025_13g00_2,2025-12-23,H6-214,80,28,LA1009(28),0.35
23/12/2025_13g00_2,2025-12-23,H6-306,80,28,LA1009(28),0.35
23/12/2025_13g00_2,2025-12-23,H6-310,80,24,LA1009(24),0.3
23/12/2025_13g00_2,2025-12-23,H6-312,80,24,LA1009(24),0.3
23/12/2025_13g00_2,2025-12-23,H6-313,80,21,LA1009(21),0.2625
23/12/2025_15g30_1,2025-12-23,B4-406,108,45,ME2151(45),0.4166666666666667
23/12/2025_15g30_1,2025-12-23,B4-405,60,30,ME2151(30),0.5
23/12/2025_15g30_2,2025-12-23,H6-112,80,40,EE2017(40),0.5
23/12/2025_15g30_2,2025-12-23,H6-113,129,39,EE2017(39),0.3023255813953488
23/12/2025_15g30_2,2025-12-23,H6-110,80,36,EE2017(36),0.45
23/12/2025_15g30_2,2025-12-23,H6-109,80,21,EE2017(21),0.2625
23/12/2025_18g15_1,2025-12-23,B4-305,80,79,"GK5025(40), CI5407(31), TR5067(8)",0.9875
23/12/2025_18g15_1,2025-12-23,B4-403,60,60,"CH5603(30), GK5025(30)",1.0
23/12/2025_18g15_1,2025-12-23,B4-302,60,57,"GK5025(30), IM5067(27)",0.95
23/12/2025_18g15_1,2025-12-23,B4-303,60,55,"GK5025(30), EE5193(25)",0.9166666666666666
23/12/2025_18g15_1,2025-12-23,B4-402,60,36,"CH5603(16), CI5137(14), TR5089(6)",0.6
24/12/2025_07g00_1,2025-12-24,B4-406,108,107,"CH2113(44), CO1005(42), ME3281(21)",0.9907407407407407
24/12/2025_07g00_1,2025-12-24,B4-305,80,78,"CH2113(39), CI2135(39)",0.975
24/12/2025_07g00_1,2025-12-24,C5-303,80,76,"EE2409(39), ME2179(37)",0.95
24/12/2025_07g00_1,2025-12-24,B4-306,80,79,"CH2113(33), CO1005(31), EE1009(15)",0.9875
24/12/2025_07g00_1,2025-12-24,B6-302,60,60,"EE1009(30), CH2113(30)",1.0
24/12/2025_07g00_1,2025-12-24,B4-505,120,120,"EE1009(30), ME2179(30), IM2019(30), CH2113(30)",1.0
24/12/2025_07g00_1,2025-12-24,B4-504,60,60,"EE1009(30), CH2113(30)",1.0
24/12/2025_07g00_1,2025-12-24,B4-502,80,80,"EE1009(30), IM2019(30), CO3049(20)",1.0
24/12/2025_07g00_1,2025-12-24,B4-501,80,80,"EE1009(30), CH2113(30), CO1005(20)",1.0
24/12/2025_07g00_1,2025-12-24,B6-303,60,60,"EE1009(30), CO1005(30)",1.0
24/12/2025_07g00_1,2025-12-24,B6-306,80,78,"EE1009(30), CO1005(30), ME2179(18)",0.975
24/12/2025_07g00_1,2025-12-24,C4-403,80,79,"ME2179(30), CO1005(30), EE1009(19)",0.9875
24/12/2025_07g00_1,2025-12-24,B1-302,56,56,"CO1005(30), IM2019(26)",1.0
24/12/2025_07g00_1,2025-12-24,B1-305,72,70,"CO1005(30), CO3049(30), CI2135(10)",0.9722222222222222
24/12/2025_07g00_1,2025-12-24,B1-309,56,56,"CO1005(30), CH2113(26)",1.0
24/12/2025_07g00_1,2025-12-24,B1-308,72,60,"CO1005(30), ME2179(30)",0.8333333333333334
24/12/2025_07g00_1,2025-12-24,B1-313,56,55,"CO1005(30), EE1009(25)",0.9821428571428571
24/12/2025_07g00_1,2025-12-24,B1-314,56,55,"CO1005(30), EE1009(25)",0.9821428571428571
24/12/2025_07g00_1,2025-12-24,B1-315,56,54,"CO1005(30), IM2019(24)",0.9642857142857143
24/12/2025_07g00_1,2025-12-24,B4-301,60,59,"CH2113(30), CO1005(29)",0.9833333333333333
24/12/2025_07g00_1,2025-12-24,B4-403,60,50,"CH2113(29), ME3281(21)",0.8333333333333334
24/12/2025_07g00_1,2025-12-24,B1-210,48,40,"CO1005(21), EE1009(19)",0.8333333333333334
24/12/2025_07g00_2,2025-12-24,H3-501,142,142,"ME2103(57), ME2179(53), EE1009(32)",1.0
24/12/2025_07g00_2,2025-12-24,H6-113,129,125,"EE1009(49), CO1005(48), CO3083(28)",0.9689922480620154
24/12/2025_07g00_2,2025-12-24,H2-201,156,156,"CH2113(45), EE1009(45), ME3281(41), IM3095(25)",1.0
24/12/2025_07g00_2,2025-12-24,H3-504,88,82,"ME2179(41), ME2103(41)",0.9318181818181818
24/12/2025_07g00_2,2025-12-24,H2-306,156,156,"CI2135(40), EE1009(40), IM2019(40), CH2113(36)",1.0
24/12/2025_07g00_2,2025-12-24,H6-212,80,80,"EE1009(40), CI2135(40)",1.0
24/12/2025_07g00_2,2025-12-24,H6-211,126,120,"EE1009(40), IM2019(40), IM3095(40)",0.9523809523809523
24/12/2025_07g00_2,2025-12-24,H6-208,117,117,"EE1009(40), IM2019(40), ME3281(37)",1.0
24/12/2025_07g00_2,2025-12-24,H6-206,80,80,"EE1009(40), ME3281(40)",1.0
24/12/2025_07g00_2,2025-12-24,H6-214,80,80,"EE1009(40), CO3049(40)",1.0
24/12/2025_07g00_2,2025-12-24,H6-213,80,80,"EE1009(40), CI2135(40)",1.0
24/12/2025_07g00_2,2025-12-24,H6-311,135,120,"EE1009(40), CI2135(40), CO1005(40)",0.8888888888888888
24/12/2025_07g00_2,2025-12-24,H6-305,129,120,"EE1009(40), CI2135(40), CO1005(40)",0.9302325581395349
24/12/2025_07g00_2,2025-12-24,H6-306,80,80,"EE1009(40), CO1005(40)",1.0
24/12/2025_07g00_2,2025-12-24,H6-310,80,80,"EE1009(40), CO1005(40)",1.0
24/12/2025_07g00_2,2025-12-24,H6-110,80,80,"EE1009(40), CO1005(40)",1.0
24/12/2025_07g00_2,2025-12-24,H6-405,120,120,"EE1009(40), CO1005(40), ME3281(40)",1.0
24/12/2025_07g00_2,2025-12-24,H6-412,123,120,"EE1009(40), CO1005(40), CH2113(40)",0.975609756097561
24/12/2025_07g00_2,2025-12-24,H6-112,80,80,"EE1009(40), CH2113(40)",1.0
24/12/2025_07g00_2,2025-12-24,H6-201,120,120,"EE1009(40), CH2113(40), CO3049(40)",1.0
24/12/2025_07g00_2,2025-12-24,H6-109,80,80,"EE1009(40), CH2113(40)",1.0
24/12/2025_07g00_2,2025-12-24,H2-301,156,153,"CH2113(40), CO1005(39), EE1009(39), CO3049(35)",0.9807692307692307
24/12/2025_07g00_2,2025-12-24,H6-516,114,113,"CO1005(39), ME3281(39), CO3049(35)",0.9912280701754386
24/12/2025_07g00_2,2025-12-24,H2-307,117,113,"CH2113(39), CI2135(39), EE1009(35)",0.9658119658119658
24/12/2025_07g00_2,2025-12-24,H2-302,117,114,"CH2113(39), ME2015(26), ME3281(25), IM2019(24)",0.9743589743589743
24/12/2025_07g00_2,2025-12-24,H2-405,63,18,CH3421(18),0.2857142857142857
24/12/2025_09g30_1,2025-12-24,B4-406,108,89,"TR1005(42), MT1011(36), EN3005(7), MA3163(4)",0.8240740740740741
24/12/2025_09g30_1,2025-12-24,B1-311,80,68,"EE4455(35), MT1011(33)",0.85
24/12/2025_09g30_1,2025-12-24,B4-403,60,58,"CH3371(31), TR1005(27)",0.9666666666666667
24/12/2025_09g30_1,2025-12-24,B4-303,60,31,MT1011(31),0.5166666666666667
24/12/2025_09g30_1,2025-12-24,B4-301,60,30,MT1011(30),0.5
24/12/2025_09g30_1,2025-12-24,B4-302,60,30,MT1011(30),0.5
24/12/2025_09g30_1,2025-12-24,B4-401,60,17,MT1011(17),0.2833333333333333
24/12/2025_09g30_2,2025-12-24,H6-201,120,117,"ME2159(51), ME3105(51), CI3013(15)",0.975
24/12/2025_09g30_2,2025-12-24,H6-205,117,115,"EN3005(43), GE2035(43), TR1005(29)",0.9829059829059829
24/12/2025_09g30_2,2025-12-24,H6-113,129,112,"CH3371(40), TR1005(40), MA4081(32)",0.8682170542635659
24/12/2025_09g30_2,2025-12-24,H6-210,80,64,"AS2001(23), IU4019(21), CH3371(20)",0.8
24/12/2025_09g30_2,2025-12-24,H6-214,80,40,"EN3069(20), MA3021(20)",0.5
24/12/2025_13g00_1,2025-12-24,B4-505,120,94,"MT1007(42), ME4625(30), EE3031(22)",0.7833333333333333
24/12/2025_13g00_1,2025-12-24,B4-406,108,71,"MT1007(42), ME4625(29)",0.6574074074074074
24/12/2025_13g00_1,2025-12-24,B4-305,80,41,MT1007(41),0.5125
24/12/2025_13g00_1,2025-12-24,B4-306,80,40,MT1007(40),0.5
24/12/2025_13g00_1,2025-12-24,B4-501,80,40,MT1007(40),0.5
24/12/2025_13g00_1,2025-12-24,B4-502,80,35,MT1007(35),0.4375
24/12/2025_13g00_1,2025-12-24,B6-306,80,33,MT1007(33),0.4125
24/12/2025_13g00_1,2025-12-24,B1-208,84,33,MT1007(33),0.39285714285714285
24/12/2025_13g00_1,2025-12-24,B4-301,60,32,MT1007(32),0.5333333333333333
24/12/2025_13g00_1,2025-12-24,B1-311,80,31,MT1007(31),0.3875
24/12/2025_13g00_1,2025-12-24,B4-303,60,31,MT1007(31),0.5166666666666667
24/12/2025_13g00_1,2025-12-24,B1-306,84,30,MT1007(30),0.35714285714285715
24/12/2025_13g00_1,2025-12-24,B4-402,60,30,MT1007(30),0.5
24/12/2025_13g00_1,2025-12-24,B6-305,60,30,MT1007(30),0.5
24/12/2025_13g00_1,2025-12-24,B6-303,60,30,MT1007(30),0.5
24/12/2025_13g00_1,2025-12-24,B4-504,60,30,MT1007(30),0.5
24/12/2025_13g00_1,2025-12-24,B4-405,60,30,MT1007(30),0.5
24/12/2025_13g00_1,2025-12-24,B4-401,60,30,MT1007(30),0.5
24/12/2025_13g00_1,2025-12-24,B4-302,60,30,MT1007(30),0.5
24/12/2025_13g00_1,2025-12-24,B4-403,60,29,MT1007(29),0.48333333333333334
24/12/2025_13g00_1,2025-12-24,B1-212,72,29,MT1007(29),0.4027777777777778
24/12/2025_13g00_1,2025-12-24,B6-302,60,29,MT1007(29),0.48333333333333334
24/12/2025_13g00_1,2025-12-24,B6-304,60,29,MT1007(29),0.48333333333333334
24/12/2025_13g00_1,2025-12-24,B1-213,72,27,MT1007(27),0.375
24/12/2025_13g00_1,2025-12-24,B1-305,72,27,MT1007(27),0.375
24/12/2025_13g00_1,2025-12-24,B1-308,72,26,MT1007(26),0.3611111111111111
24/12/2025_13g00_1,2025-12-24,B6-301,50,23,MT1007(23),0.46
24/12/2025_13g00_1,2025-12-24,B1-309,56,18,MT1007(18),0.32142857142857145
24/12/2025_13g00_2,2025-12-24,H1-101,138,125,"EE3131(57), MT1007(48), ME4625(20)",0.9057971014492754
24/12/2025_13g00_2,2025-12-24,H6-802,120,109,"MT1007(47), EE3107(43), EE3031(19)",0.9083333333333333
24/12/2025_13g00_2,2025-12-24,H6-810,120,85,"MT1007(45), EE3031(40)",0.7083333333333334
24/12/2025_13g00_2,2025-12-24,H6-412,123,84,"MT1007(44), ME4625(40)",0.6829268292682927
24/12/2025_13g00_2,2025-12-24,H6-211,126,80,"MT1007(40), ME4625(40)",0.6349206349206349
24/12/2025_13g00_2,2025-12-24,H3-306,142,80,"MT1007(40), ME4625(40)",0.5633802816901409
24/12/2025_13g00_2,2025-12-24,H3-401,142,80,"MT1007(40), ME4625(40)",0.5633802816901409
24/12/2025_13g00_2,2025-12-24,H3-501,142,40,MT1007(40),0.28169014084507044
24/12/2025_13g00_2,2025-12-24,H3-506,142,40,MT1007(40),0.28169014084507044
24/12/2025_13g00_2,2025-12-24,H3-606,120,40,MT1007(40),0.3333333333333333
24/12/2025_13g00_2,2025-12-24,H6-113,129,40,MT1007(40),0.31007751937984496
24/12/2025_13g00_2,2025-12-24,H6-201,120,40,MT1007(40),0.3333333333333333
24/12/2025_13g00_2,2025-12-24,H6-205,117,40,MT1007(40),0.3418803418803419
24/12/2025_13g00_2,2025-12-24,H6-311,135,40,MT1007(40),0.2962962962962963
24/12/2025_13g00_2,2025-12-24,H6-305,129,40,MT1007(40),0.31007751937984496
24/12/2025_13g00_2,2025-12-24,H6-308,144,40,MT1007(40),0.2777777777777778
24/12/2025_13g00_2,2025-12-24,H3-301,142,40,MT1007(40),0.28169014084507044
24/12/2025_13g00_2,2025-12-24,H6-506,105,40,MT1007(40),0.38095238095238093
24/12/2025_13g00_2,2025-12-24,H6-510,102,40,MT1007(40),0.39215686274509803
24/12/2025_13g00_2,2025-12-24,H6-512,105,40,MT1007(40),0.38095238095238093
24/12/2025_13g00_2,2025-12-24,H6-514,108,40,MT1007(40),0.37037037037037035
24/12/2025_13g00_2,2025-12-24,H6-516,114,40,MT1007(40),0.3508771929824561
24/12/2025_13g00_2,2025-12-24,H3-304,88,40,MT1007(40),0.45454545454545453
24/12/2025_13g00_2,2025-12-24,H3-406,142,40,MT1007(40),0.28169014084507044
24/12/2025_13g00_2,2025-12-24,H2-301,156,40,MT1007(40),0.2564102564102564
24/12/2025_13g00_2,2025-12-24,H2-302,117,40,MT1007(40),0.3418803418803419
24/12/2025_13g00_2,2025-12-24,H2-206,156,40,MT1007(40),0.2564102564102564
24/12/2025_13g00_2,2025-12-24,H3-205,106,40,MT1007(40),0.37735849056603776
24/12/2025_13g00_2,2025-12-24,H2-304,93,40,MT1007(40),0.43010752688172044
24/12/2025_13g00_2,2025-12-24,H2-306,156,40,MT1007(40),0.2564102564102564
24/12/2025_13g00_2,2025-12-24,H2-307,117,40,MT1007(40),0.3418803418803419
24/12/2025_13g00_2,2025-12-24,H2-205,117,40,MT1007(40),0.3418803418803419
24/12/2025_13g00_2,2025-12-24,H2-202,117,40,MT1007(40),0.3418803418803419
24/12/2025_13g00_2,2025-12-24,H2-401,156,40,MT1007(40),0.2564102564102564
24/12/2025_13g00_2,2025-12-24,H2-403,93,40,MT1007(40),0.43010752688172044
24/12/2025_13g00_2,2025-12-24,H2-201,156,40,MT1007(40),0.2564102564102564
24/12/2025_13g00_2,2025-12-24,H2-404,93,40,MT1007(40),0.43010752688172044
24/12/2025_13g00_2,2025-12-24,H2-406,156,40,MT1007(40),0.2564102564102564
24/12/2025_13g00_2,2025-12-24,H3-201,142,40,MT1007(40),0.28169014084507044
24/12/2025_13g00_2,2025-12-24,H2-207,135,40,MT1007(40),0.2962962962962963
24/12/2025_13g00_2,2025-12-24,H6-504,106,39,MT1007(39),0.36792452830188677
24/12/2025_13g00_2,2025-12-24,H6-405,120,39,MT1007(39),0.325
24/12/2025_13g00_2,2025-12-24,H3-303,88,39,MT1007(39),0.4431818181818182
24/12/2025_13g00_2,2025-12-24,H6-206,80,39,MT1007(39),0.4875
24/12/2025_13g00_2,2025-12-24,H6-112,80,39,MT1007(39),0.4875
24/12/2025_13g00_2,2025-12-24,H6-110,80,39,MT1007(39),0.4875
24/12/2025_13g00_2,2025-12-24,H6-109,80,39,MT1007(39),0.4875
24/12/2025_13g00_2,2025-12-24,H3-504,88,39,MT1007(39),0.4431818181818182
24/12/2025_13g00_2,2025-12-24,H3-503,88,39,MT1007(39),0.4431818181818182
24/12/2025_13g00_2,2025-12-24,H3-404,88,39,MT1007(39),0.4431818181818182
24/12/2025_13g00_2,2025-12-24,H3-403,88,39,MT1007(39),0.4431818181818182
24/12/2025_13g00_2,2025-12-24,H6-208,117,38,MT1007(38),0.3247863247863248
24/12/2025_13g00_2,2025-12-24,H6-210,80,33,MT1007(33),0.4125
24/12/2025_13g00_2,2025-12-24,H6-212,80,32,MT1007(32),0.4
24/12/2025_13g00_2,2025-12-24,H6-213,80,31,MT1007(31),0.3875
24/12/2025_15g30_1,2025-12-24,B4-505,120,115,"LA1049(50), CO2017(36), ME2013(29)",0.9583333333333334
24/12/2025_15g30_1,2025-12-24,B4-406,108,101,"LA1049(48), CO2017(30), ME2013(23)",0.9351851851851852
24/12/2025_15g30_1,2025-12-24,B4-305,80,30,CO2017(30),0.375
24/12/2025_15g30_1,2025-12-24,B4-303,60,29,CO2017(29),0.48333333333333334
24/12/2025_15g30_1,2025-12-24,B4-301,60,20,CO2017(20),0.3333333333333333
24/12/2025_15g30_1,2025-12-24,B4-403,60,17,CO2017(17),0.2833333333333333
24/12/2025_15g30_2,2025-12-24,H6-112,80,80,"CO2017(40), ME2013(40)",1.0
24/12/2025_15g30_2,2025-12-24,H6-113,129,69,"CO2017(40), ME2013(29)",0.5348837209302325
24/12/2025_15g30_2,2025-12-24,H6-110,80,39,CO2017(39),0.4875
24/12/2025_15g30_2,2025-12-24,H6-109,80,38,CO2017(38),0.475
24/12/2025_18g15_1,2025-12-24,B4-306,80,79,"CH5311(33), CO5177(31), CH5373(15)",0.9875
24/12/2025_18g15_1,2025-12-24,B4-305,80,79,"CH5311(30), CO5115(30), CI5139(19)",0.9875
24/12/2025_18g15_1,2025-12-24,B4-303,60,60,"CO5115(30), EE5209(30)",1.0
24/12/2025_18g15_1,2025-12-24,B4-406,108,106,"CO5135(30), CO5177(30), CO5115(28), EE5209(18)",0.9814814814814815
24/12/2025_18g15_1,2025-12-24,B4-505,120,106,"ME5267(24), CO5135(23), IM5093(17), CO5177(16), IM5121(15), ME5029(11)",0.8833333333333333
25/12/2025_07g00_1,2025-12-25,B4-505,120,119,"CH2021(44), EE2011(41), TR2005(34)",0.9916666666666667
25/12/2025_07g00_1,2025-12-25,B4-406,108,108,"CH2021(39), IM1007(38), ME2091(31)",1.0
25/12/2025_07g00_1,2025-12-25,B1-208,84,84,"CO1023(38), CH2021(35), EN1001(11)",1.0
25/12/2025_07g00_1,2025-12-25,B4-501,80,72,"CH2021(35), ME2091(33), GE2049(4)",0.9
25/12/2025_07g00_1,2025-12-25,B4-305,80,80,"CH2021(33), CO1023(30), EE4407(17)",1.0
25/12/2025_07g00_1,2025-12-25,B4-401,60,60,"CH2021(32), IM1007(28)",1.0
25/12/2025_07g00_1,2025-12-25,B6-302,60,60,"ME2091(30), EE4407(30)",1.0
25/12/2025_07g00_1,2025-12-25,B6-303,60,60,"ME2091(30), EE2031(30)",1.0
25/12/2025_07g00_1,2025-12-25,B6-304,60,60,"ME2091(30), CO1023(30)",1.0
25/12/2025_07g00_1,2025-12-25,B6-305,60,60,"ME2091(30), CH2021(30)",1.0
25/12/2025_07g00_1,2025-12-25,B4-403,60,60,"CH2021(30), ME2091(30)",1.0
25/12/2025_07g00_1,2025-12-25,B4-303,60,60,"CH2021(30), IM1007(30)",1.0
25/12/2025_07g00_1,2025-12-25,B1-315,56,54,"CO1023(30), IM1007(24)",0.9642857142857143
25/12/2025_07g00_1,2025-12-25,B1-314,56,50,"CO1023(30), EE3065(20)",0.8928571428571429
25/12/2025_07g00_1,2025-12-25,B1-313,56,49,"CO1023(30), ME2091(19)",0.875
25/12/2025_07g00_1,2025-12-25,B1-311,80,79,"CO1023(30), CH2021(30), TR3025(19)",0.9875
25/12/2025_07g00_1,2025-12-25,B1-309,56,47,"CO1023(30), ME4073(17)",0.8392857142857143
25/12/2025_07g00_1,2025-12-25,B1-308,72,59,"CO1023(30), EE2011(29)",0.8194444444444444
25/12/2025_07g00_1,2025-12-25,B1-306,84,73,"CO1023(30), CH2021(29), EE2011(14)",0.8690476190476191
25/12/2025_07g00_1,2025-12-25,B1-305,72,59,"CO1023(30), IM1007(29)",0.8194444444444444
25/12/2025_07g00_1,2025-12-25,B1-302,56,26,CO1023(26),0.4642857142857143
25/12/2025_07g00_1,2025-12-25,B1-303,56,25,CO1023(25),0.44642857142857145
25/12/2025_07g00_1,2025-12-25,B1-301,56,21,CO1023(21),0.375
25/12/2025_07g00_1,2025-12-25,B1-210,48,20,CO1023(20),0.4166666666666667
25/12/2025_07g00_2,2025-12-25,H2-401,156,156,"IM1007(55), GE2049(51), CO1023(50)",1.0
25/12/2025_07g00_2,2025-12-25,H6-802,120,120,"CO1023(50), IM1007(44), CI4163(26)",1.0
25/12/2025_07g00_2,2025-12-25,H6-810,120,119,"CO1023(47), EE2011(44), ME4605(28)",0.9916666666666667
25/12/2025_07g00_2,2025-12-25,H1-204,129,128,"CI4141(43), EE3065(43), EN1001(42)",0.9922480620155039
25/12/2025_07g00_2,2025-12-25,H6-113,129,124,"ME2091(42), ME4063(41), CH2021(41)",0.9612403100775194
25/12/2025_07g00_2,2025-12-25,H2-302,117,116,"EE3065(40), EE2011(40), CH2021(36)",0.9914529914529915
25/12/2025_07g00_2,2025-12-25,H2-304,93,80,"EE3065(40), EN1001(40)",0.8602150537634409
25/12/2025_07g00_2,2025-12-25,H2-301,156,155,"EE3065(40), EN1001(40), ME2091(40), IU3059(35)",0.9935897435897436
25/12/2025_07g00_2,2025-12-25,H2-202,117,112,"EE2011(40), IM1007(40), TR3025(32)",0.9572649572649573
25/12/2025_07g00_2,2025-12-25,H6-109,80,80,"ME2091(40), CH2021(40)",1.0
25/12/2025_07g00_2,2025-12-25,H6-110,80,80,"ME2091(40), ME4073(40)",1.0
25/12/2025_07g00_2,2025-12-25,H6-112,80,80,"ME2091(40), CH2021(40)",1.0
25/12/2025_07g00_2,2025-12-25,H6-208,117,111,"ME2091(40), CH2021(40), EN3039(31)",0.9487179487179487
25/12/2025_07g00_2,2025-12-25,H6-201,120,120,"ME2091(40), CH2021(40), CO1023(40)",1.0
25/12/2025_07g00_2,2025-12-25,H6-205,117,107,"ME2091(40), CH2021(40), EE2011(27)",0.9145299145299145
25/12/2025_07g00_2,2025-12-25,H6-310,80,80,"CH2021(40), CO1023(40)",1.0
25/12/2025_07g00_2,2025-12-25,H6-306,80,80,"CH2021(40), CO1023(40)",1.0
25/12/2025_07g00_2,2025-12-25,H6-512,105,104,"CO1023(40), CI4163(39), CI4143(25)",0.9904761904761905
25/12/2025_07g00_2,2025-12-25,H6-510,102,101,"CO1023(40), EE2011(39), CH2021(22)",0.9901960784313726
25/12/2025_07g00_2,2025-12-25,H6-506,105,105,"CO1023(39), ME2091(39), ME4063(27)",1.0
25/12/2025_07g00_2,2025-12-25,H6-212,80,69,"ME2091(39), CH2021(30)",0.8625
25/12/2025_07g00_2,2025-12-25,H6-211,126,99,"ME2091(39), ME4073(22), CH3425(20), CI2045(18)",0.7857142857142857
25/12/2025_07g00_2,2025-12-25,H6-213,80,15,ME2091(15),0.1875
25/12/2025_09g30_1,2025-12-25,B4-406,108,87,"EE2003(44), MA1001(43)",0.8055555555555556
25/12/2025_09g30_1,2025-12-25,B4-502,80,65,"MA1001(35), EE2003(30)",0.8125
25/12/2025_09g30_1,2025-12-25,B4-403,60,27,EE2003(27),0.45
25/12/2025_09g30_2,2025-12-25,H6-201,120,81,"EE2003(41), MA1001(40)",0.675
25/12/2025_09g30_2,2025-12-25,H6-205,117,81,"EE2003(41), MA1001(40)",0.6923076923076923
25/12/2025_09g30_2,2025-12-25,H6-206,80,80,"EE2003(40), MA1001(40)",1.0
25/12/2025_09g30_2,2025-12-25,H6-208,117,80,"EE2003(40), MA1001(40)",0.6837606837606838
